"45887","JHR04","07-Jun-2014","Sabtu","05:28","05:38","07:01","13:10","16:35","19:17","20:32"
"45888","JHR04","08-Jun-2014","Ahad","05:28","05:38","07:01","13:10","16:36","19:17","20:32"
"45889","JHR04","09-Jun-2014","Isnin","05:28","05:38","07:01","13:11","16:36","19:17","20:32"
"45890","JHR04","10-Jun-2014","Selasa","05:28","05:38","07:01","13:11","16:36","19:17","20:32"
"45891","JHR04","11-Jun-2014","Rabu","05:28","05:38","07:02","13:11","16:36","19:18","20:33"
"45892","JHR04","12-Jun-2014","Khamis","05:29","05:39","07:02","13:11","16:37","19:18","20:33"
"45893","JHR04","14-Jun-2014","Sabtu","05:29","05:39","07:02","13:12","16:37","19:18","20:34"
"45894","JHR04","15-Jun-2014","Ahad","05:29","05:39","07:02","13:12","16:37","19:18","20:34"
"45895","JHR04","16-Jun-2014","Isnin","05:29","05:39","07:03","13:12","16:38","19:19","20:34"
"45896","JHR04","17-Jun-2014","Selasa","05:29","05:39","07:03","13:12","16:38","19:19","20:34"
"45897","JHR04","18-Jun-2014","Rabu","05:30","05:40","07:03","13:13","16:38","19:19","20:34"
"45898","JHR04","19-Jun-2014","Khamis","05:30","05:40","07:03","13:13","16:38","19:19","20:35"
"45899","JHR04","21-Jun-2014","Sabtu","05:30","05:40","07:04","13:13","16:39","19:20","20:35"
"45900","JHR04","22-Jun-2014","Ahad","05:31","05:41","07:04","13:13","16:39","19:20","20:35"
"45901","JHR04","23-Jun-2014","Isnin","05:31","05:41","07:04","13:14","16:39","19:20","20:36"
"45902","JHR04","24-Jun-2014","Selasa","05:31","05:41","07:04","13:14","16:39","19:20","20:36"
"45903","JHR04","25-Jun-2014","Rabu","05:31","05:41","07:04","13:14","16:40","19:21","20:36"
"45904","JHR04","26-Jun-2014","Khamis","05:31","05:41","07:05","13:14","16:40","19:21","20:36"
"45905","JHR04","28-Jun-2014","Sabtu","05:32","05:42","07:05","13:15","16:40","19:21","20:36"
"45906","JHR04","29-Jun-2014","Ahad","05:32","05:42","07:05","13:15","16:40","19:21","20:37"
"45907","JHR04","30-Jun-2014","Isnin","05:32","05:42","07:06","13:15","16:40","19:22","20:37"
"45908","JHR04","06-Jun-2014","Jumaat","05:28","05:38","07:01","13:10","16:35","19:16","20:31"
"45909","JHR04","13-Jun-2014","Jumaat","05:29","05:39","07:02","13:12","16:37","19:18","20:33"
"45910","JHR04","20-Jun-2014","Jumaat","05:30","05:40","07:03","13:13","16:38","19:20","20:35"
"45911","JHR04","27-Jun-2014","Jumaat","05:32","05:42","07:05","13:15","16:40","19:21","20:36"
"45912","JHR04","01-Julai-2014","Selasa","05:33","05:43","07:06","13:15","16:41","19:22","20:37"
"45913","JHR04","02-Julai-2014","Rabu","05:33","05:43","07:06","13:15","16:41","19:22","20:37"
"45914","JHR04","03-Julai-2014","Khamis","05:33","05:43","07:06","13:16","16:41","19:22","20:37"
"45915","JHR04","05-Julai-2014","Sabtu","05:34","05:44","07:07","13:16","16:41","19:22","20:37"
"45916","JHR04","06-Julai-2014","Ahad","05:34","05:44","07:07","13:16","16:41","19:23","20:37"
"45917","JHR04","07-Julai-2014","Isnin","05:34","05:44","07:07","13:16","16:41","19:23","20:38"
"45918","JHR04","08-Julai-2014","Selasa","05:34","05:44","07:07","13:17","16:41","19:23","20:38"
"45919","JHR04","09-Julai-2014","Rabu","05:35","05:45","07:07","13:17","16:41","19:23","20:38"
"45920","JHR04","10-Julai-2014","Khamis","05:35","05:45","07:08","13:17","16:42","19:23","20:38"
"45921","JHR04","12-Julai-2014","Sabtu","05:35","05:45","07:08","13:17","16:42","19:23","20:38"
"45922","JHR04","13-Julai-2014","Ahad","05:36","05:46","07:08","13:17","16:42","19:23","20:38"
"45923","JHR04","14-Julai-2014","Isnin","05:36","05:46","07:08","13:17","16:42","19:23","20:38"
"45924","JHR04","15-Julai-2014","Selasa","05:36","05:46","07:08","13:17","16:42","19:24","20:38"
"45925","JHR04","16-Julai-2014","Rabu","05:36","05:46","07:08","13:18","16:42","19:24","20:38"
"45926","JHR04","17-Julai-2014","Khamis","05:37","05:47","07:08","13:18","16:42","19:24","20:38"
"45927","JHR04","19-Julai-2014","Sabtu","05:37","05:47","07:09","13:18","16:41","19:24","20:38"
"45928","JHR04","20-Julai-2014","Ahad","05:37","05:47","07:09","13:18","16:41","19:24","20:38"
"45929","JHR04","21-Julai-2014","Isnin","05:37","05:47","07:09","13:18","16:41","19:24","20:37"
"45930","JHR04","22-Julai-2014","Selasa","05:38","05:48","07:09","13:18","16:41","19:24","20:37"
"45931","JHR04","23-Julai-2014","Rabu","05:38","05:48","07:09","13:18","16:41","19:24","20:37"
"45932","JHR04","24-Julai-2014","Khamis","05:38","05:48","07:09","13:18","16:41","19:24","20:37"
"45933","JHR04","26-Julai-2014","Sabtu","05:38","05:48","07:09","13:18","16:41","19:24","20:37"
"45934","JHR04","27-Julai-2014","Ahad","05:39","05:49","07:09","13:18","16:40","19:24","20:37"
"45935","JHR04","28-Julai-2014","Isnin","05:39","05:49","07:09","13:18","16:40","19:23","20:37"
"45936","JHR04","29-Julai-2014","Selasa","05:39","05:49","07:09","13:18","16:40","19:23","20:36"
"45937","JHR04","30-Julai-2014","Rabu","05:39","05:49","07:09","13:18","16:40","19:23","20:36"
"45938","JHR04","31-Julai-2014","Khamis","05:39","05:49","07:09","13:18","16:39","19:23","20:36"
"45939","JHR04","04-Julai-2014","Jumaat","05:33","05:43","07:07","13:16","16:41","19:22","20:37"
"45940","JHR04","11-Julai-2014","Jumaat","05:35","05:45","07:08","13:17","16:42","19:23","20:38"
"45941","JHR04","18-Julai-2014","Jumaat","05:37","05:47","07:09","13:18","16:41","19:24","20:38"
